Id,MSSubClass,MSZoning,LotArea,Street,Alley,Utilities,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscFeature,MiscVal,SaleType,SalePrice
743,20,RL,8450,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2000,Gable,CompShg,VinylSd,BrkFace,108,TA,TA,PConc,Gd,TA,1349,GasA,Ex,Y,SBrkr,1349,0,1349,0,0,2,0,3,1,TA,6,Typ,0,Attchd,2,Y,120,55,0,0,0,GdPrv,NA,0,WD,179000
744,80,RL,12886,Pave,NA,AllPub,Inside,1Fam,SLvl,5,6,1963,Gable,CompShg,HdBoard,None,0,TA,TA,CBlock,Gd,TA,520,GasA,Ex,Y,SBrkr,1464,0,1464,0,1,2,0,3,1,TA,6,Min2,1,Attchd,2,Y,302,0,0,0,100,NA,NA,0,WD,175000
745,120,RL,5395,Pave,NA,AllPub,Inside,TwnhsE,1Story,8,5,1993,Gable,CompShg,HdBoard,None,0,Gd,TA,PConc,Gd,TA,1337,GasA,Gd,Y,SBrkr,1337,0,1337,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,2,Y,96,0,70,168,0,NA,NA,0,WD,180000
746,60,RL,8963,Pave,NA,AllPub,Inside,1Fam,2Story,8,9,1976,Hip,CompShg,VinylSd,BrkFace,289,Ex,Gd,CBlock,TA,Gd,1142,GasA,Ex,Y,SBrkr,1175,1540,2715,0,1,3,1,4,1,Gd,11,Typ,2,BuiltIn,2,Y,0,204,0,0,0,NA,NA,0,WD,299800
747,60,RL,8795,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2000,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,952,GasA,Ex,Y,SBrkr,980,1276,2256,0,0,2,1,4,1,Gd,8,Typ,1,BuiltIn,2,Y,224,54,0,0,0,NA,NA,0,WD,236000
748,70,RM,11700,Pave,Pave,AllPub,Corner,1Fam,2Story,7,7,1880,Mansard,CompShg,Stucco,None,0,Gd,TA,Stone,TA,Fa,1240,GasW,TA,N,SBrkr,1320,1320,2640,0,0,1,1,4,1,Gd,8,Typ,1,Detchd,4,N,181,0,386,0,0,NA,NA,0,WD,265979
749,20,RL,10593,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,1996,Hip,CompShg,VinylSd,BrkFace,338,Gd,TA,PConc,Gd,TA,1720,GasA,Ex,Y,SBrkr,1720,0,1720,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,2,Y,240,56,154,0,0,NA,NA,0,WD,260400
750,50,RL,8405,Pave,NA,AllPub,Inside,1Fam,1.5Fin,4,3,1945,Gable,CompShg,WdShing,None,0,TA,TA,Slab,NA,NA,0,Wall,TA,N,FuseF,1088,441,1529,0,0,2,0,4,1,TA,9,Mod,0,Detchd,1,N,92,0,185,0,0,NA,NA,0,WD,98000
751,50,RM,8800,Pave,Grvl,AllPub,Corner,1Fam,1.5Fin,4,7,1910,Gable,CompShg,Wd Sdng,None,0,TA,TA,BrkTil,TA,Fa,576,GasA,Gd,Y,SBrkr,792,348,1140,0,0,1,0,3,1,TA,7,Min2,0,NA,0,N,0,160,0,0,0,NA,NA,0,WD,96500
752,60,RL,7750,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,660,GasA,Ex,Y,SBrkr,660,660,1320,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2,Y,0,48,0,0,0,NA,NA,0,WD,162000
753,20,RL,9236,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1997,Gable,CompShg,VinylSd,None,0,TA,Gd,PConc,Gd,TA,1479,GasA,Ex,Y,SBrkr,1494,0,1494,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,168,27,0,0,0,NA,NA,0,WD,217000
754,60,RL,10240,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,BrkFace,178,Gd,TA,PConc,Gd,TA,1030,GasA,Gd,Y,SBrkr,1038,1060,2098,0,0,2,1,3,1,Ex,8,Typ,1,Attchd,3,Y,192,52,0,0,0,NA,NA,0,WD,275500
755,20,RL,7930,Pave,NA,AllPub,Inside,1Fam,1Story,6,8,1969,Gable,CompShg,Plywood,None,0,TA,TA,CBlock,TA,TA,1026,GasA,Gd,Y,SBrkr,1026,0,1026,1,0,1,0,3,1,Gd,5,Typ,0,Detchd,2,Y,171,48,0,0,0,NA,NA,0,WD,156000
756,160,FV,3230,Pave,Pave,AllPub,Inside,TwnhsE,2Story,6,5,1999,Gable,CompShg,MetalSd,BrkFace,894,TA,TA,PConc,Gd,TA,729,GasA,Gd,Y,SBrkr,742,729,1471,0,0,2,1,3,1,TA,6,Typ,0,Detchd,2,Y,0,24,0,0,0,NA,NA,0,WD,172500
757,60,RL,10769,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,2007,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,866,GasA,Ex,Y,SBrkr,866,902,1768,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2,Y,144,105,0,0,0,NA,NA,0,WD,212000
758,60,RL,11616,Pave,NA,AllPub,CulDSac,1Fam,2Story,6,5,1978,Hip,CompShg,HdBoard,BrkCmn,328,TA,TA,CBlock,TA,TA,672,GasA,TA,Y,SBrkr,672,714,1386,0,0,2,1,3,1,TA,6,Typ,1,Attchd,2,Y,335,0,0,0,0,GdPrv,NA,0,WD,158900
759,160,FV,2280,Pave,Pave,AllPub,Inside,Twnhs,2Story,7,5,1999,Gable,CompShg,MetalSd,BrkFace,360,TA,TA,PConc,Gd,TA,744,GasA,Gd,Y,SBrkr,757,744,1501,0,0,2,1,3,1,TA,6,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,179400
760,60,RL,12257,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,1995,Gable,CompShg,VinylSd,BrkFace,513,Gd,TA,PConc,Gd,TA,1318,GasA,Ex,Y,SBrkr,1328,1203,2531,0,0,2,1,4,1,Gd,9,Typ,1,Attchd,3,Y,222,98,0,0,0,NA,NA,0,WD,290000
762,30,RM,6911,Pave,NA,AllPub,FR2,1Fam,1Story,5,5,1924,Gable,CompShg,Wd Sdng,None,0,TA,TA,PConc,TA,TA,1145,GasA,TA,Y,SBrkr,1301,0,1301,0,0,1,0,2,1,Fa,5,Min1,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,100000
763,60,FV,8640,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2009,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,Gd,TA,756,GasA,Ex,Y,SBrkr,764,783,1547,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2,Y,169,45,0,0,0,NA,NA,0,Con,215200
764,60,RL,9430,Pave,NA,AllPub,Inside,1Fam,2Story,8,5,1999,Gable,CompShg,VinylSd,BrkFace,673,Gd,TA,PConc,Gd,TA,1252,GasA,Ex,Y,SBrkr,1268,1097,2365,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,3,Y,0,128,0,0,180,NA,NA,0,WD,337000
765,120,RL,9549,Pave,NA,AllPub,CulDSac,TwnhsE,1Story,8,5,1995,Hip,CompShg,BrkFace,None,0,Gd,Gd,PConc,Gd,Gd,1494,GasA,Ex,Y,SBrkr,1494,0,1494,1,0,1,1,2,1,Ex,6,Typ,1,Attchd,2,Y,0,30,0,0,216,NA,NA,0,WD,270000
766,20,RL,14587,Pave,NA,AllPub,Inside,1Fam,1Story,9,5,2008,Gable,CompShg,VinylSd,Stone,284,Gd,TA,PConc,Gd,TA,1498,GasA,Ex,Y,SBrkr,1506,0,1506,0,0,2,0,2,1,Ex,6,Typ,1,Attchd,2,Y,0,174,0,0,0,NA,NA,0,New,264132
769,20,RL,9100,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2004,Hip,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1860,GasA,Ex,Y,SBrkr,1836,0,1836,0,0,2,0,3,1,Gd,8,Typ,1,Attchd,2,Y,120,33,0,0,0,NA,NA,0,WD,216837
770,60,RL,53504,Pave,NA,AllPub,CulDSac,1Fam,2Story,8,5,2003,Hip,CompShg,CemntBd,BrkFace,603,Ex,TA,PConc,Gd,TA,1650,GasA,Ex,Y,SBrkr,1690,1589,3279,1,0,3,1,4,1,Ex,12,Mod,1,BuiltIn,3,Y,503,36,0,0,210,NA,NA,0,WD,538000
771,85,RL,7252,Pave,NA,AllPub,CulDSac,1Fam,SFoyer,5,5,1982,Hip,CompShg,Wd Sdng,None,0,TA,TA,CBlock,Gd,TA,858,GasA,TA,Y,SBrkr,858,0,858,1,0,1,0,2,1,TA,5,Typ,0,Detchd,2,Y,120,0,0,0,0,NA,NA,0,WD,134900
772,20,RL,8877,Pave,NA,AllPub,Inside,1Fam,1Story,4,5,1951,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,Fa,Fa,836,GasA,TA,Y,FuseF,1220,0,1220,0,0,1,0,2,1,TA,6,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,COD,102000
773,80,RL,7819,Pave,NA,AllPub,Inside,1Fam,SLvl,6,5,1976,Gable,CompShg,Plywood,None,0,TA,TA,CBlock,TA,TA,1029,GasA,TA,Y,SBrkr,1117,0,1117,1,0,1,0,3,1,TA,6,Typ,1,Detchd,2,Y,144,0,0,0,0,MnPrv,NA,0,WD,107000
774,20,RL,10150,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1958,Gable,CompShg,Wd Sdng,None,1,TA,TA,CBlock,TA,TA,912,GasA,Ex,Y,FuseA,912,0,912,0,0,1,0,2,1,TA,5,Typ,0,Attchd,1,Y,0,0,0,0,0,NA,NA,0,COD,114500
775,20,RL,14226,Pave,NA,AllPub,Corner,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,BrkFace,375,Gd,TA,PConc,Gd,TA,1935,GasA,Gd,Y,SBrkr,1973,0,1973,0,0,2,0,3,1,Gd,9,Typ,1,Attchd,3,Y,315,45,0,0,0,NA,NA,0,New,395000
776,120,RM,4500,Pave,NA,AllPub,FR2,TwnhsE,1Story,6,5,1998,Hip,CompShg,VinylSd,BrkFace,320,TA,TA,PConc,Ex,TA,1204,GasA,Ex,Y,SBrkr,1204,0,1204,1,0,2,0,2,1,TA,5,Typ,0,Attchd,2,Y,0,247,0,0,0,NA,NA,0,WD,162000
777,20,RL,11210,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,BrkFace,240,Gd,TA,PConc,Gd,TA,1614,GasA,Ex,Y,SBrkr,1614,0,1614,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,3,Y,144,59,0,0,0,NA,NA,0,New,221500
778,20,RL,13350,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1974,Hip,CompShg,HdBoard,None,0,TA,TA,CBlock,TA,TA,864,GasA,TA,Y,SBrkr,894,0,894,1,0,1,0,3,1,TA,5,Typ,1,Attchd,2,Y,241,0,0,0,0,MnPrv,NA,0,WD,142500
779,90,RH,8400,Pave,NA,AllPub,Inside,Duplex,1Story,5,5,1977,Gable,CompShg,Plywood,BrkFace,320,TA,TA,Slab,NA,NA,0,GasA,TA,Y,SBrkr,2020,0,2020,0,0,2,0,4,2,TA,10,Typ,2,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,144000
780,90,RL,10530,Pave,NA,AllPub,Inside,Duplex,SFoyer,6,5,1977,Gable,CompShg,Plywood,BrkFace,90,TA,TA,CBlock,Gd,TA,975,GasA,TA,Y,SBrkr,1004,0,1004,1,0,1,0,2,1,TA,4,Typ,0,Attchd,2,Y,0,0,0,0,0,NA,NA,0,WD,135000
781,20,RL,7875,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,1995,Gable,CompShg,HdBoard,BrkFace,38,TA,TA,PConc,Gd,Gd,1237,GasA,Gd,Y,SBrkr,1253,0,1253,0,0,2,0,3,1,TA,6,Typ,1,Attchd,2,Y,220,21,0,0,0,NA,NA,0,WD,176000
782,60,RL,7153,Pave,NA,AllPub,Inside,1Fam,2Story,6,5,1992,Gable,CompShg,VinylSd,None,0,Gd,Gd,PConc,Gd,TA,761,GasA,Ex,Y,SBrkr,810,793,1603,0,0,2,1,3,1,Gd,7,Typ,0,Attchd,2,Y,0,124,0,0,0,NA,NA,0,WD,175900
783,20,RL,16285,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1413,GasA,Ex,Y,SBrkr,1430,0,1430,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,0,33,0,0,0,NA,NA,0,WD,187100
784,85,RL,9101,Pave,NA,AllPub,Corner,1Fam,SFoyer,5,6,1978,Gable,CompShg,Plywood,BrkFace,104,TA,Gd,PConc,Gd,TA,1097,GasA,Ex,Y,SBrkr,1110,0,1110,1,0,1,0,1,1,Gd,4,Typ,1,Attchd,2,Y,303,30,0,0,0,NA,NA,0,WD,165500
785,75,RM,6300,Pave,Grvl,AllPub,Inside,1Fam,2.5Unf,6,6,1914,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,742,GasA,Ex,Y,SBrkr,742,742,1484,0,0,2,0,3,1,TA,9,Typ,1,NA,0,Y,0,291,134,0,0,NA,NA,0,WD,128000
786,20,RL,9790,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1967,Gable,CompShg,BrkFace,None,0,TA,TA,CBlock,TA,TA,1372,GasA,TA,Y,SBrkr,1342,0,1342,0,0,2,0,3,1,TA,7,Typ,1,Attchd,2,Y,0,0,0,0,197,NA,NA,0,WD,161500
788,60,RL,10142,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,956,GasA,Ex,Y,SBrkr,956,1128,2084,1,0,2,1,4,1,Gd,8,Typ,0,BuiltIn,2,Y,0,45,0,0,0,NA,NA,0,WD,233000
789,20,RM,6000,Pave,NA,AllPub,Corner,1Fam,1Story,4,7,1954,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,901,GasA,Ex,Y,SBrkr,901,0,901,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1,Y,0,0,0,0,0,NA,NA,0,WD,107900
790,60,RL,12205,Pave,NA,AllPub,Inside,1Fam,2Story,6,8,1966,Gable,CompShg,HdBoard,BrkFace,157,TA,TA,CBlock,TA,Fa,832,GasA,Gd,Y,SBrkr,976,1111,2087,0,0,2,1,5,1,Gd,9,Typ,0,Attchd,2,Y,133,168,0,0,0,NA,NA,0,WD,187500
791,120,RL,3182,Pave,NA,AllPub,Inside,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,BrkFace,11,Gd,TA,PConc,Gd,TA,1145,GasA,Ex,Y,SBrkr,1145,0,1145,0,0,2,0,2,1,Gd,5,Typ,1,Attchd,2,Y,100,16,0,0,0,NA,NA,0,WD,160200
792,80,RL,11333,Pave,NA,AllPub,Corner,1Fam,SLvl,6,5,1976,Gable,CompShg,HdBoard,None,0,TA,TA,PConc,Gd,TA,1029,GasA,TA,Y,SBrkr,1062,0,1062,1,0,1,0,3,1,TA,5,Typ,2,Attchd,2,Y,120,0,0,0,0,NA,NA,0,WD,146800
793,60,RL,9920,Pave,NA,AllPub,CulDSac,1Fam,2Story,7,5,1996,Gable,CompShg,MetalSd,None,0,Gd,TA,PConc,Gd,TA,1117,GasA,Ex,Y,SBrkr,1127,886,2013,1,0,2,1,3,1,TA,8,Typ,1,Attchd,2,Y,180,130,0,0,0,NA,NA,0,WD,269790
794,20,RL,9158,Pave,NA,AllPub,Inside,1Fam,1Story,8,5,2007,Gable,CompShg,CemntBd,Stone,140,Gd,TA,PConc,Gd,TA,1496,GasA,Ex,Y,SBrkr,1496,0,1496,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2,Y,168,130,0,0,0,NA,NA,0,New,225000
796,60,RL,8400,Pave,NA,AllPub,Inside,1Fam,2Story,6,6,1980,Gable,CompShg,HdBoard,BrkFace,130,TA,TA,CBlock,Gd,TA,650,GasA,TA,Y,SBrkr,888,676,1564,0,0,2,1,3,1,TA,7,Typ,1,Attchd,2,Y,0,50,0,0,204,MnPrv,NA,0,WD,171000
797,20,RL,8197,Pave,NA,AllPub,Inside,1Fam,1Story,6,5,1977,Gable,CompShg,Plywood,BrkFace,148,TA,TA,CBlock,TA,TA,660,GasA,Ex,Y,SBrkr,1285,0,1285,0,0,1,1,3,1,TA,7,Typ,1,Attchd,2,Y,138,0,0,0,0,MnPrv,NA,0,WD,143500
798,20,RL,7677,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1953,Gable,CompShg,VinylSd,None,0,TA,TA,CBlock,TA,TA,773,GasA,Gd,Y,SBrkr,773,0,773,0,0,1,0,2,1,TA,4,Typ,0,Attchd,1,Y,0,0,0,0,0,NA,NA,0,WD,110000
799,60,RL,13518,Pave,NA,AllPub,Inside,1Fam,2Story,9,5,2008,Hip,CompShg,VinylSd,Stone,860,Ex,TA,PConc,Ex,TA,1926,GasA,Ex,Y,SBrkr,1966,1174,3140,0,0,3,1,4,1,Ex,11,Typ,2,BuiltIn,3,Y,144,78,0,0,0,NA,NA,0,New,485000
800,50,RL,7200,Pave,NA,AllPub,Corner,1Fam,1.5Fin,5,7,1937,Gable,CompShg,Wd Sdng,BrkFace,252,TA,TA,BrkTil,Gd,TA,731,GasA,Ex,Y,SBrkr,981,787,1768,1,0,1,1,3,1,Gd,7,Typ,2,Detchd,1,Y,0,0,264,0,0,MnPrv,NA,0,WD,175000
802,30,RM,4800,Pave,NA,AllPub,Inside,1Fam,1Story,4,7,1916,Gable,CompShg,MetalSd,None,0,TA,TA,CBlock,TA,TA,1196,GasA,Ex,Y,FuseA,1196,0,1196,1,0,1,0,2,1,TA,5,Typ,0,Detchd,2,Y,0,0,0,0,0,NA,NA,0,WD,109900
803,60,RL,8199,Pave,NA,AllPub,Inside,1Fam,2Story,7,5,2005,Gable,CompShg,WdShing,None,0,Gd,TA,PConc,Gd,TA,728,GasA,Ex,Y,SBrkr,728,728,1456,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,2,Y,36,18,0,0,0,NA,NA,0,WD,189000
804,60,RL,13891,Pave,NA,AllPub,Inside,1Fam,2Story,9,5,2008,Hip,CompShg,VinylSd,Stone,424,Ex,TA,PConc,Ex,TA,1734,GasA,Ex,Y,SBrkr,1734,1088,2822,0,0,3,1,4,1,Ex,12,Typ,1,BuiltIn,3,Y,52,170,0,0,192,NA,NA,0,New,582933
805,20,RL,9000,Pave,NA,AllPub,Inside,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,936,GasA,TA,Y,SBrkr,1128,0,1128,0,0,1,0,2,1,TA,5,Min1,0,Attchd,1,Y,0,0,0,0,0,GdWo,NA,0,WD,118000
806,20,RL,12274,Pave,NA,AllPub,FR2,1Fam,1Story,7,5,2008,Gable,CompShg,VinylSd,Stone,256,Gd,TA,PConc,Gd,TA,1417,GasA,Ex,Y,SBrkr,1428,0,1428,0,0,2,0,3,1,Ex,6,Typ,0,Attchd,2,Y,0,60,0,0,0,NA,NA,0,New,227680
807,80,RL,9750,Pave,NA,AllPub,Inside,1Fam,SLvl,5,5,1967,Gable,CompShg,VinylSd,None,0,TA,TA,PConc,TA,TA,980,GasA,Gd,Y,SBrkr,980,0,980,0,0,2,0,3,1,TA,6,Typ,0,Attchd,1,Y,68,0,0,0,0,NA,NA,0,WD,135500
808,70,RL,21384,Pave,NA,AllPub,Inside,1Fam,2Story,5,6,1923,Gable,CompShg,Wd Sdng,None,0,TA,TA,CBlock,TA,TA,1324,GasA,Ex,Y,SBrkr,1072,504,1576,2,0,1,1,3,1,Gd,6,Typ,1,Attchd,2,Y,0,312,0,0,0,NA,NA,0,WD,223500
809,80,RL,13400,Pave,NA,AllPub,Inside,1Fam,SLvl,5,5,1966,Gable,CompShg,VinylSd,BrkFace,1047,TA,TA,CBlock,TA,TA,1024,GasA,TA,Y,SBrkr,1086,0,1086,1,0,1,0,3,1,TA,6,Typ,1,Attchd,2,Y,0,0,0,0,0,GdWo,NA,0,WD,159950
810,75,RM,8100,Pave,NA,AllPub,Corner,1Fam,2.5Unf,5,5,1898,Hip,CompShg,AsbShng,None,0,TA,TA,PConc,TA,TA,849,GasA,TA,N,FuseA,1075,1063,2138,0,0,2,0,2,3,TA,11,Typ,0,Detchd,2,N,40,156,0,0,0,MnPrv,NA,0,WD,106000
811,20,RL,10140,Pave,NA,AllPub,Inside,1Fam,1Story,6,6,1974,Hip,CompShg,HdBoard,BrkFace,99,TA,TA,CBlock,TA,TA,1040,GasA,Fa,Y,SBrkr,1309,0,1309,1,0,1,1,3,1,Gd,5,Typ,1,Attchd,2,Y,265,0,0,0,0,GdPrv,NA,0,WD,181000
812,120,RM,4438,Pave,NA,AllPub,Inside,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,BrkFace,169,Gd,TA,PConc,Gd,TA,848,GasA,Ex,Y,SBrkr,848,0,848,1,0,1,0,1,1,Gd,4,Typ,1,Attchd,2,Y,140,0,0,0,0,NA,NA,0,ConLD,144500
815,50,RL,8248,Pave,Grvl,AllPub,Inside,1Fam,1.5Fin,5,7,1918,Gable,CompShg,Stucco,None,0,TA,TA,BrkTil,TA,TA,686,GasW,Gd,Y,SBrkr,686,564,1250,0,1,1,1,3,1,Fa,7,Typ,0,Detchd,1,P,207,0,96,0,0,NA,NA,0,WD,116000
816,20,RL,12137,Pave,NA,AllPub,CulDSac,1Fam,1Story,7,5,1998,Gable,CompShg,VinylSd,BrkFace,442,TA,TA,PConc,Gd,TA,1649,GasA,Ex,Y,SBrkr,1661,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2,Y,0,34,0,0,0,NA,NA,0,WD,224900
817,20,RL,11425,Pave,NA,AllPub,Corner,1Fam,1Story,5,6,1954,Gable,CompShg,BrkFace,None,0,TA,TA,CBlock,TA,TA,1008,GasA,Gd,Y,SBrkr,1008,0,1008,0,0,1,0,2,1,TA,4,Typ,1,Attchd,1,Y,0,0,120,0,0,NA,NA,0,WD,137000
818,20,RL,13265,Pave,NA,AllPub,CulDSac,1Fam,1Story,8,5,2002,Hip,CompShg,CemntBd,BrkFace,148,Gd,TA,PConc,Gd,TA,1568,GasA,Ex,Y,SBrkr,1689,0,1689,1,0,2,0,3,1,Gd,7,Typ,2,Attchd,3,Y,150,59,0,0,0,NA,NA,0,WD,271000
819,80,RL,8816,Pave,NA,AllPub,Inside,1Fam,SLvl,6,7,1971,Gable,CompShg,HdBoard,BrkFace,80,TA,TA,CBlock,TA,TA,1010,GasA,Gd,Y,SBrkr,1052,0,1052,1,0,1,0,3,1,TA,6,Typ,0,Attchd,2,Y,0,0,0,0,0,MnPrv,NA,0,WD,155000
820,120,RL,6371,Pave,NA,AllPub,Inside,TwnhsE,1Story,7,5,2009,Gable,CompShg,VinylSd,Stone,128,Gd,TA,PConc,Gd,TA,1358,GasA,Ex,Y,SBrkr,1358,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2,Y,192,35,0,0,0,NA,NA,0,New,224000
821,60,RL,7226,Pave,NA,AllPub,CulDSac,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,798,GasA,Ex,Y,SBrkr,798,842,1640,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2,Y,0,45,0,0,0,NA,NA,0,WD,183000
822,20,RM,6000,Pave,Pave,AllPub,Inside,2fmCon,1Story,4,4,1953,Gable,CompShg,MetalSd,None,0,Fa,TA,CBlock,Fa,TA,936,GasA,TA,N,SBrkr,936,0,936,0,0,1,0,2,1,TA,4,Min2,0,Detchd,2,Y,0,32,112,0,0,NA,NA,0,WD,93000
823,60,RL,12394,Pave,NA,AllPub,Corner,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,847,GasA,Ex,Y,SBrkr,847,886,1733,0,0,2,1,3,1,Gd,7,Typ,1,BuiltIn,2,Y,100,48,0,0,0,NA,NA,0,WD,225000
824,50,RL,9900,Pave,NA,AllPub,Inside,1Fam,1.5Fin,6,7,1940,Gable,CompShg,VinylSd,None,0,TA,TA,BrkTil,TA,TA,778,GasA,TA,Y,SBrkr,944,545,1489,0,0,2,0,3,1,TA,7,Typ,1,Detchd,1,Y,335,0,0,0,0,GdWo,NA,0,WD,139500
825,20,FV,11216,Pave,NA,AllPub,Inside,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,Gd,1489,GasA,Ex,Y,SBrkr,1489,0,1489,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2,Y,0,140,0,0,0,NA,NA,0,New,232600
826,20,RL,14803,Pave,NA,AllPub,Inside,1Fam,1Story,10,5,2007,Hip,CompShg,CemntBd,BrkFace,816,Ex,TA,PConc,Ex,TA,2078,GasA,Ex,Y,SBrkr,2084,0,2084,1,0,2,0,2,1,Ex,7,Typ,1,Attchd,3,Y,188,45,0,0,0,NA,NA,0,New,385000
827,45,RM,6130,Pave,NA,AllPub,Inside,1Fam,1.5Unf,5,6,1924,Gable,CompShg,MetalSd,None,0,TA,TA,BrkTil,TA,TA,784,GasA,Gd,Y,SBrkr,784,0,784,1,0,1,0,2,1,Gd,5,Typ,0,NA,0,Y,0,0,116,0,0,NA,NA,0,WD,109500
828,20,RL,8529,Pave,NA,AllPub,Inside,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,None,0,Gd,TA,PConc,Gd,TA,1454,GasA,Ex,Y,SBrkr,1434,0,1434,0,0,2,0,3,1,Gd,6,Typ,1,Attchd,2,Y,290,39,0,0,0,NA,NA,0,WD,189000
829,60,RL,28698,Pave,NA,AllPub,CulDSac,1Fam,2Story,5,5,1967,Flat,Tar&Grv,Plywood,None,0,TA,TA,PConc,TA,Gd,1013,GasA,TA,Y,SBrkr,1160,966,2126,0,1,2,1,3,1,TA,7,Min2,0,Attchd,2,Y,486,0,0,0,225,NA,NA,0,WD,185000
830,160,FV,2544,Pave,Pave,AllPub,Inside,Twnhs,2Story,7,5,2005,Gable,CompShg,MetalSd,None,0,Gd,TA,PConc,Gd,TA,600,GasA,Ex,Y,SBrkr,520,623,1223,0,0,2,1,2,1,Gd,4,Typ,0,Detchd,2,Y,0,166,0,0,0,NA,NA,0,WD,147400
831,20,RL,11900,Pave,NA,AllPub,Corner,1Fam,1Story,6,5,1957,Gable,CompShg,HdBoard,BrkFace,387,TA,TA,CBlock,TA,TA,1392,GasA,TA,Y,FuseA,1392,0,1392,1,0,1,1,3,1,TA,6,Typ,2,Attchd,2,Y,0,0,0,0,192,NA,NA,0,WD,166000
832,160,FV,3180,Pave,Pave,AllPub,Inside,TwnhsE,2Story,7,5,2005,Gable,CompShg,MetalSd,None,0,TA,TA,PConc,Gd,TA,600,GasA,Ex,Y,SBrkr,520,600,1200,0,0,2,1,2,1,Gd,4,Typ,0,Detchd,2,Y,0,166,0,0,0,NA,NA,0,WD,151000
